"Freq [GHz]","re(S(1,1)) []","im(S(1,1)) []"
1.2,0.097259503865768,-0.976693968770019
1.201,0.0960622512601244,-0.976796454733257
1.202,0.0948648844995974,-0.976897471277558
1.203,0.0936674053726334,-0.976997018258863
1.204,0.0924698156745101,-0.977095095534594
1.205,0.0912721172019706,-0.977191702963956
1.206,0.0900743117456246,-0.977286840409267
1.207,0.0888764010988505,-0.977380507734488
1.208,0.0876783870546614,-0.97747270480588
1.209,0.0864802714093826,-0.977563431491484
1.21,0.0852820559589464,-0.977652687661567
1.211,0.0840837424948446,-0.977740473188959
1.212,0.0828853328140611,-0.977826787948165
1.213,0.0816868287073862,-0.977911631816429
1.214,0.0804882319791962,-0.97799500467183
1.215,0.0792895444167907,-0.978076906396224
1.216,0.0780907678216576,-0.978157336872364
1.217,0.0768919039857148,-0.978236295985996
1.218,0.075692954707641,-0.978313783624407
1.219,0.0744939217828646,-0.978389799677304
1.22,0.0732948070103885,-0.978464344036361
1.221,0.0720956121850105,-0.97853741659562
1.222,0.0708963391043651,-0.978609017251238
1.223,0.0696969895684649,-0.978679145901094
1.224,0.0684975653710944,-0.978747802445967
1.225,0.0672980683095468,-0.978814986788325
1.226,0.0660985001888579,-0.978880698832301
1.227,0.0648988627994209,-0.978944938485375
1.228,0.0636991579422179,-0.979007705656219
1.229,0.0624993874177722,-0.979069000255776
1.23,0.0612995530235909,-0.979128822197444
1.231,0.0600996565607046,-0.979187171396412
1.232,0.0588996998240379,-0.979244047770556
1.233,0.0576996846171607,-0.979299451239254
1.234,0.0564996127382196,-0.979353381724466
1.235,0.0552994859865206,-0.979405839150218
1.236,0.0540993061650743,-0.979456823442419
1.237,0.0528990750668015,-0.97950633452982
1.238,0.0516987944974259,-0.979554372342563
1.239,0.0504984662576604,-0.979600936813228
1.24,0.0492980921483139,-0.979646027876436
1.241,0.0480976739680403,-0.979689645469356
1.242,0.0468972135199699,-0.979731789530883
1.243,0.0456967126039094,-0.9797724600023
1.244,0.0444961730199658,-0.979811656827026
1.245,0.0432955965718647,-0.979849379950499
1.246,0.0420949850628964,-0.979885629320224
1.247,0.0408943402909061,-0.979920404886335
1.248,0.0396936640599155,-0.97995370660069
1.249,0.0384929581720375,-0.979985534417431
1.25,0.037292224428868,-0.980015888292886
1.251,0.0360914646313371,-0.980044768185638
1.252,0.034890680588614,-0.980072174055945
1.253,0.033689874095967,-0.980098105866979
1.254,0.0324890469597725,-0.980122563583545
1.255,0.0312882009797522,-0.980145547172859
1.256,0.0300873379630411,-0.980167056604039
1.257,0.0288864597112801,-0.98018709184859
1.258,0.0276855680279968,-0.980205652880071
1.259,0.0264846647134853,-0.980222739674394
1.26,0.0252837515784137,-0.980238352209217
1.261,0.0240828304191107,-0.980252490464886
1.262,0.0228819030443288,-0.980265154423459
1.263,0.0216809712554749,-0.9802763440695
1.264,0.0204800368621594,-0.980286059389405
1.265,0.0192791016565443,-0.980294300372304
1.266,0.0180781674548405,-0.980301067008716
1.267,0.0168772360551344,-0.980306359291951
1.268,0.0156763092660026,-0.980310177217111
1.269,0.0144753888866513,-0.980312520781819
1.27,0.0132744767264261,-0.980313389985471
1.271,0.0120735745869869,-0.980312784829997
1.272,0.0108726842768274,-0.980310705319176
1.273,0.00967180759821207,-0.980307151459192
1.274,0.00847094635593071,-0.980302123258351
1.275,0.00727010235696901,-0.980295620727019
1.276,0.00606927740453633,-0.98028764387786
1.277,0.00486847330669593,-0.980278192725617
1.278,0.00366769186493765,-0.980267267287365
1.279,0.00246693488839522,-0.980254867582092
1.28,0.00126620418264234,-0.98024099363117
1.281,6.55015478618903E-005,-0.980225645458158
1.282,-0.00113517120151019,-0.980208823088521
1.283,-0.00233581226810675,-0.98019052655032
1.284,-0.00353641984137654,-0.980170755873431
1.285,-0.00473699211719314,-0.980149511090052
1.286,-0.00593752728714592,-0.980126792234565
1.287,-0.00713802354879634,-0.980102599343467
1.288,-0.00833847909441632,-0.980076932455565
1.289,-0.00953889211747283,-0.980049791611683
1.29,-0.0107392608130089,-0.980021176854913
1.291,-0.0119395833720069,-0.979991088230461
1.292,-0.0131398579928551,-0.97995952578583
1.293,-0.0143400828674645,-0.979926489570575
1.294,-0.0155402561864474,-0.979891979636554
1.295,-0.0167403761464405,-0.97985599603764
1.296,-0.0179404409412778,-0.979818538830075
1.297,-0.0191404487612624,-0.979779608072169
1.298,-0.0203403978067391,-0.979739203824377
1.299,-0.0215402862649856,-0.979697326149473
1.3,-0.0227401123289398,-0.979653975112277
1.301,-0.0239398741984204,-0.97960915077991
1.302,-0.025139570061287,-0.979562853221586
1.303,-0.0263391981123463,-0.979515082508767
1.304,-0.0275387565459412,-0.979465838715008
1.305,-0.028738243555049,-0.979415121916174
1.306,-0.029937657333956,-0.979362932190204
1.307,-0.0311369960750845,-0.979309269617273
1.308,-0.0323362579707583,-0.979254134279786
1.309,-0.0335354412172046,-0.979197526262239
1.31,-0.0347345440045723,-0.979139445651404
1.311,-0.0359335645292019,-0.979079892536159
1.312,-0.0371325009796713,-0.979018867007673
1.313,-0.038331351557208,-0.978956369159153
1.314,-0.0395301144483097,-0.978892399086159
1.315,-0.0407287878500746,-0.978826956886313
1.316,-0.0419273699558275,-0.978760042659462
1.317,-0.0431258589571065,-0.978691656507725
1.318,-0.0443242530496153,-0.978621798535274
1.319,-0.0455225504243251,-0.978550468848613
1.32,-0.0467207492773638,-0.978477667556286
1.321,-0.0479188477999066,-0.978403394769195
1.322,-0.0491168441881946,-0.978327650600253
1.323,-0.0503147366340609,-0.978250435164732
1.324,-0.051512523332526,-0.978171748579959
1.325,-0.0527102024743439,-0.978091590965607
1.326,-0.0539077722573476,-0.978009962443351
1.327,-0.05510523087248,-0.9779268631372
1.328,-0.0563025765142433,-0.977842293173352
1.329,-0.0574998073782945,-0.97775625268009
1.33,-0.058696921656137,-0.977668741788023
1.331,-0.059893917542194,-0.977579760629939
1.332,-0.0610907932324732,-0.977489309340643
1.333,-0.0622875469191441,-0.977397388057412
1.334,-0.0634841767959525,-0.977303996919568
1.335,-0.0646806810599533,-0.977209136068481
1.336,-0.0658770579017718,-0.977112805648109
1.337,-0.0670733055178253,-0.977015005804292
1.338,-0.0682694221042632,-0.976915736685031
1.339,-0.0694654058523547,-0.976814998440775
1.34,-0.0706612549590007,-0.976712791224009
1.341,-0.0718569676181237,-0.976609115189416
1.342,-0.0730525420237689,-0.976503970494013
1.343,-0.0742479763726753,-0.976397357296756
1.344,-0.0754432688569221,-0.976289275759147
1.345,-0.0766384176741897,-0.976179726044571
1.346,-0.0778334210165872,-0.97606870831889
1.347,-0.079028277084931,-0.97595622274966
1.348,-0.0802229840686844,-0.975842269507401
1.349,-0.081417540166363,-0.975726848764249
1.35,-0.0826119435723898,-0.975609960694749
1.351,-0.0838061924830443,-0.975491605475532
1.352,-0.0850002850930894,-0.975371783285698
1.353,-0.0861942196012093,-0.975250494306106
1.354,-0.0873879941986315,-0.975127738720455
1.355,-0.0885816070849116,-0.975003516713992
1.356,-0.0897750564563943,-0.974877828474452
1.357,-0.0909683405063176,-0.974750674191987
1.358,-0.0921614574347085,-0.974622054058474
1.359,-0.0933544054346306,-0.974491968268551
1.36,-0.0945471827063351,-0.974360417018441
1.361,-0.0957397874444529,-0.974227400507154
1.362,-0.0969322178465027,-0.974092918935546
1.363,-0.0981244721103652,-0.973956972506691
1.364,-0.0993165484329387,-0.973819561426066
1.365,-0.100508445009661,-0.973680685901344
1.366,-0.101700160037978,-0.973540346142323
1.367,-0.102891691721778,-0.973398542360504
1.368,-0.104083038251439,-0.973255274770653
1.369,-0.105274197827014,-0.973110543589094
1.37,-0.106465168650274,-0.972964349034004
1.371,-0.107655948914279,-0.972816691326754
1.372,-0.108846536820985,-0.972667570689976
1.373,-0.110036930566261,-0.972516987349247
1.374,-0.111227128350686,-0.972364941531768
1.375,-0.112417128374895,-0.972211433467081
1.376,-0.113606928833469,-0.97205646338744
1.377,-0.114796527930581,-0.971900031526442
1.378,-0.115985923860345,-0.971742138120886
1.379,-0.117175114828788,-0.971582783408665
1.38,-0.118364099029745,-0.97142196763108
1.381,-0.119552874667251,-0.971259691030578
1.382,-0.120741439941212,-0.971095953852351
1.383,-0.121929793049795,-0.970930756343911
1.384,-0.123117932193246,-0.970764098754889
1.385,-0.124305855573811,-0.970595981336871
1.386,-0.12549356139519,-0.970426404343488
1.387,-0.126681047852945,-0.970255368031571
1.388,-0.12786831315267,-0.970082872659001
1.389,-0.129055355494149,-0.969908918486635
1.39,-0.130242173079481,-0.969733505777144
1.391,-0.131428764110125,-0.9695566347957
1.392,-0.132615126790443,-0.96937830580926
1.393,-0.133801259318541,-0.969198519087781
1.394,-0.134987159901137,-0.969017274902461
1.395,-0.136172826740059,-0.968834573527264
1.396,-0.137358258038113,-0.968650415238353
1.397,-0.138543451996346,-0.968464800314256
1.398,-0.13972840682178,-0.96827772903512
1.399,-0.140913120717164,-0.968089201683757
1.4,-0.142097591886167,-0.967899218545187
1.401,-0.143281818531458,-0.967707779906739
1.402,-0.144465798861233,-0.967514886057347
1.403,-0.145649531075286,-0.967320537289251
1.404,-0.146833013383825,-0.967124733895502
1.405,-0.14801624398876,-0.966927476172595
1.406,-0.149199221096524,-0.966728764418636
1.407,-0.150381942910908,-0.966528598934382
1.408,-0.151564407641744,-0.966326980021935
1.409,-0.152746613491309,-0.966123907986698
1.41,-0.153928558668385,-0.965919383135511
1.411,-0.155110241378595,-0.965713405777805
1.412,-0.156291659830621,-0.96550597622494
1.413,-0.157472812229473,-0.965297094790918
1.414,-0.158653696784934,-0.965086761791456
1.415,-0.159834311703797,-0.964874977544835
1.416,-0.16101465519209,-0.964661742371816
1.417,-0.162194725461602,-0.96444705659447
1.418,-0.163374520718654,-0.964230920538034
1.419,-0.16455403917354,-0.964013334529318
1.42,-0.165733279036033,-0.963794298897547
1.421,-0.166912238512523,-0.963573813974724
1.422,-0.168090915818153,-0.96335188009366
1.423,-0.169269309156028,-0.963128497591468
1.424,-0.170447416743288,-0.962903666805202
1.425,-0.171625236787404,-0.962677388075746
1.426,-0.172802767498788,-0.962449661745751
1.427,-0.173980007089588,-0.962220488159959
1.428,-0.1751569537734,-0.961989867665059
1.429,-0.176333605758242,-0.961757800610917
1.43,-0.177509961259657,-0.961524287348472
1.431,-0.178686018487236,-0.961289328231908
1.432,-0.179861775657913,-0.961052923616439
1.433,-0.181037230982116,-0.960815073860696
1.434,-0.182212382672763,-0.960575779325086
1.435,-0.183387228945395,-0.960335040371959
1.436,-0.184561768014571,-0.960092857365992
1.437,-0.185735998092596,-0.959849230674585
1.438,-0.186909917396229,-0.959604160666613
1.439,-0.188083524141013,-0.959357647713509
1.44,-0.189256816540972,-0.959109692189222
1.441,-0.190429792812774,-0.958860294469464
1.442,-0.19160245117285,-0.958609454932335
1.443,-0.192774789837309,-0.958357173958239
1.444,-0.193946807023211,-0.958103451929727
1.445,-0.195118500948905,-0.957848289231392
1.446,-0.196289869830533,-0.957591686250472
1.447,-0.197460911885966,-0.957333643376248
1.448,-0.198631625335123,-0.957074160999878
1.449,-0.199802008395897,-0.956813239515134
1.45,-0.200972059287362,-0.956550879317989
1.451,-0.20214177622865,-0.956287080806571
1.452,-0.203311157441606,-0.956021844380805
1.453,-0.204480201145699,-0.955755170443422
1.454,-0.205648905558232,-0.955487059399809
1.455,-0.206817268905279,-0.955217511656033
1.456,-0.207985289408049,-0.954946527621275
1.457,-0.209152965281374,-0.954674107708345
1.458,-0.210320294754246,-0.954400252329627
1.459,-0.21148727604685,-0.954124961901405
1.46,-0.212653907384363,-0.953848236841356
1.461,-0.213820186986176,-0.953570077570656
1.462,-0.214986113079346,-0.953290484511095
1.463,-0.216151683886693,-0.953009458087791
1.464,-0.217316897633991,-0.952726998727511
1.465,-0.218481752545367,-0.952443106859567
1.466,-0.219646246846425,-0.952157782915416
1.467,-0.220810378763904,-0.951871027328504
1.468,-0.221974146520398,-0.951582840535529
1.469,-0.223137548346129,-0.951293222973785
1.47,-0.224300582469725,-0.951002175083313
1.471,-0.225463247112604,-0.950709697307964
1.472,-0.226625540509715,-0.950415790090996
1.473,-0.227787460884839,-0.950120453880428
1.474,-0.228949006469398,-0.949823689124889
1.475,-0.230110175490518,-0.949525496276264
1.476,-0.231270966179691,-0.949225875787905
1.477,-0.232431376766466,-0.948924828115782
1.478,-0.233591405480939,-0.948622353718101
1.479,-0.234751050554514,-0.948318453055144
1.48,-0.235910310218704,-0.948013126589463
1.481,-0.237069182704989,-0.947706374785925
1.482,-0.238227666248921,-0.947398198110849
1.483,-0.239385759078775,-0.947088597034519
1.484,-0.240543459431762,-0.946777572027469
1.485,-0.241700765538769,-0.946465123564009
1.486,-0.242857675637287,-0.946151252119349
1.487,-0.244014187957763,-0.945835958172563
1.488,-0.245170300739737,-0.945519242203031
1.489,-0.24632601221646,-0.945201104693847
