!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Wednesday, March 09, 2016 18:28:01
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S21 Phase(�),S11 SMITH Real(Ohm),S11 SMITH Imag(Ohm)
1251636363.6364,-47.042149,-0.071698554,-40.805832,49.558819,-0.034887224
1252363636.3636,-47.538132,-0.067070775,-40.849674,49.581921,0.0031784119
1253090909.0909,-47.371876,-0.073641859,-40.868469,49.574436,-0.022143016
1253818181.8182,-47.664463,-0.077190079,-40.888493,49.588161,-0.014173017
1254545454.5455,-47.910854,-0.073809586,-40.935097,49.599491,-0.0087506371
1255272727.2727,-47.299503,-0.077583514,-40.926472,49.570446,-0.010691795
1256000000,-47.083092,-0.081314698,-40.939148,49.56031,0.026544539
1256727272.7273,-47.623981,-0.077865906,-40.975349,49.586021,-0.0041761217
1257454545.4545,-47.831783,-0.081939265,-40.985153,49.596725,0.02814756
1258181818.1818,-47.292343,-0.081113257,-40.995441,49.569996,0.0058944286
1258909090.9091,-47.458706,-0.087098368,-41.018105,49.578812,0.024813736
1259636363.6364,-47.249405,-0.0829871,-41.034843,49.569027,0.032143142
1260363636.3636,-47.319401,-0.085642867,-41.041245,49.572449,0.03157844
1261090909.0909,-47.866669,-0.084485412,-41.045292,49.599983,0.045976192
1261818181.8182,-47.351654,-0.087263219,-41.090981,49.588341,0.11414997
1262545454.5455,-47.816109,-0.08626698,-41.089226,49.599831,0.062383745
1263272727.2727,-47.480984,-0.087173127,-41.111282,49.589615,0.093430579
1264000000,-48.12125,-0.085548051,-41.136097,49.621971,0.10027155
1264727272.7273,-48.106907,-0.086673073,-41.146896,49.621861,0.10236499
1265454545.4545,-47.066189,-0.088654906,-41.146721,49.573318,0.11304221
1266181818.1818,-48.323864,-0.087184876,-41.194378,49.629478,0.093403719
1266909090.9091,-47.800133,-0.093091398,-41.18988,49.60947,0.11020245
1267636363.6364,-47.139,-0.091553092,-41.236977,49.586948,0.14503999
1268363636.3636,-47.253788,-0.09189304,-41.266914,49.590107,0.13655703
1269090909.0909,-47.862785,-0.092588536,-41.293808,49.615681,0.12091636
1269818181.8182,-47.58448,-0.092772238,-41.313583,49.603737,0.12648523
1270545454.5455,-47.600094,-0.097534269,-41.312321,49.613911,0.15287413
1271272727.2727,-47.434837,-0.099267274,-41.338577,49.623375,0.1931643
1272000000,-47.602272,-0.097557843,-41.367504,49.61301,0.15028565
1272727272.7273,-47.895622,-0.095495537,-41.352356,49.635677,0.16861972
1273454545.4545,-47.711575,-0.097834229,-41.392769,49.644081,0.20369838
1274181818.1818,-47.662357,-0.10268573,-41.41003,49.627052,0.17588934
1274909090.9091,-47.488972,-0.10396445,-41.423515,49.620956,0.18236341
1275636363.6364,-47.322975,-0.10010988,-41.450207,49.607582,0.17257598
1276363636.3636,-46.951134,-0.10223497,-41.477531,49.633175,0.25641486
1277090909.0909,-47.336613,-0.1021309,-41.483841,49.656071,0.25513029
1277818181.8182,-46.84816,-0.10693006,-41.528622,49.613617,0.23609409
1278545454.5455,-47.626411,-0.10841601,-41.529217,49.666965,0.24630325
1279272727.2727,-47.537346,-0.11158912,-41.530186,49.649513,0.22853518
1280000000,-47.893661,-0.11044419,-41.566372,49.693123,0.25932348
1280727272.7273,-47.563229,-0.11826462,-41.596184,49.668373,0.25322783
1281454545.4545,-47.685467,-0.11343174,-41.605606,49.666191,0.24048077
1282181818.1818,-46.533203,-0.11379738,-41.622509,49.645569,0.30817947
1282909090.9091,-46.545948,-0.11764141,-41.633476,49.637997,0.29810873
1283636363.6364,-46.527943,-0.12204949,-41.669731,49.665421,0.33016658
1284363636.3636,-46.696934,-0.11840421,-41.678551,49.680958,0.33286506
1285090909.0909,-46.293846,-0.11746559,-41.710209,49.680836,0.36248454
1285818181.8182,-46.550507,-0.12396234,-41.730587,49.703949,0.36377403
1286545454.5455,-47.053452,-0.1274868,-41.742584,49.749832,0.36540335
1287272727.2727,-46.721371,-0.12880613,-41.772541,49.700764,0.34919298
1288000000,-47.051819,-0.12968907,-41.801163,49.732105,0.35262063
1288727272.7273,-47.628235,-0.13485046,-41.828678,49.744968,0.32669982
1289454545.4545,-47.18869,-0.13086987,-41.830894,49.755302,0.36087924
1290181818.1818,-46.925419,-0.13703151,-41.850719,49.742783,0.36848599
1290909090.9091,-47.263268,-0.13550892,-41.855534,49.740582,0.34571803
1291636363.6364,-47.151859,-0.13712236,-41.874561,49.746754,0.3571645
1292363636.3636,-46.991077,-0.14301942,-41.89481,49.77177,0.38332492
1293090909.0909,-46.7089,-0.1399051,-41.920719,49.728558,0.37219021
1293818181.8182,-46.919209,-0.14370355,-41.938286,49.751514,0.37486216
1294545454.5455,-47.115913,-0.14202391,-41.934341,49.757584,0.36683559
1295272727.2727,-46.559444,-0.14986311,-41.946533,49.738701,0.38910291
1296000000,-47.309422,-0.14858116,-41.96804,49.782379,0.37099901
1296727272.7273,-46.544167,-0.14869863,-41.957558,49.744259,0.39379275
1297454545.4545,-46.068657,-0.15295564,-41.963268,49.722549,0.41097757
1298181818.1818,-46.437656,-0.15037645,-41.983482,49.745502,0.40148395
1298909090.9091,-46.984657,-0.14981255,-41.990452,49.76075,0.3768765
1299636363.6364,-45.956303,-0.15254226,-42.013798,49.747501,0.43439764
1300363636.3636,-46.210068,-0.15449713,-42.037449,49.774273,0.43278363
1301090909.0909,-45.768784,-0.15711571,-42.046715,49.755795,0.45166439
1301818181.8182,-45.588966,-0.15503852,-42.082058,49.731838,0.45026624
1302545454.5455,-45.501362,-0.15602343,-42.103012,49.747139,0.46518162
1303272727.2727,-45.014076,-0.15818758,-42.131577,49.747528,0.49988046
1304000000,-44.665127,-0.16304065,-42.150799,49.771561,0.53650934
1304727272.7273,-44.767548,-0.1626737,-42.156715,49.789494,0.53657115
1305454545.4545,-44.439907,-0.16667621,-42.178524,49.802486,0.56509864
1306181818.1818,-44.769054,-0.16731963,-42.183132,49.810593,0.54440081
1306909090.9091,-45.025928,-0.16853346,-42.219307,49.794044,0.52023268
1307636363.6364,-44.492256,-0.17565848,-42.230839,49.835758,0.57211596
1308363636.3636,-44.609131,-0.17411111,-42.231922,49.821236,0.55930871
1309090909.0909,-44.593609,-0.17420244,-42.264469,49.845108,0.5676198
1309818181.8182,-44.617661,-0.17766435,-42.277275,49.904789,0.57932621
1310545454.5455,-44.561111,-0.18282633,-42.268436,49.86916,0.57604927
1311272727.2727,-43.970886,-0.18135999,-42.298878,49.949226,0.63072658
1312000000,-44.49976,-0.18652266,-42.306984,49.910667,0.58841407
1312727272.7273,-44.696079,-0.19189952,-42.314621,49.943687,0.57931709
1313454545.4545,-44.794289,-0.18998282,-42.326065,49.972317,0.57500255
1314181818.1818,-44.878162,-0.19382104,-42.330849,49.958359,0.56853348
1314909090.9091,-45.4384,-0.19811215,-42.356747,49.991695,0.53456157
1315636363.6364,-45.529938,-0.20235081,-42.371662,50.017502,0.5288685
1316363636.3636,-45.644608,-0.20414925,-42.360043,49.991123,0.52200437
1317090909.0909,-45.094772,-0.20430584,-42.385574,50.037361,0.55519998
1317818181.8182,-45.294601,-0.2115777,-42.36816,50.089939,0.53660017
1318545454.5455,-45.150036,-0.21146145,-42.403278,50.083862,0.54678887
1319272727.2727,-45.90234,-0.21210936,-42.38789,50.059994,0.5036037
1320000000,-46.002926,-0.21259078,-42.403576,50.054485,0.49832842
1320727272.7273,-46.501938,-0.21869645,-42.401646,50.104668,0.46183324
1321454545.4545,-46.703831,-0.21586943,-42.419743,50.086235,0.45447126
1322181818.1818,-47.159405,-0.21912642,-42.409698,50.099964,0.42747104
1322909090.9091,-46.714912,-0.22109826,-42.424328,50.071705,0.45632422
1323636363.6364,-48.450397,-0.22198522,-42.411484,50.068104,0.37206814
1324363636.3636,-48.003071,-0.2250417,-42.412621,50.051361,0.39484775
1325090909.0909,-47.293091,-0.22574176,-42.423649,50.075741,0.42550591
1325818181.8182,-48.683807,-0.23150592,-42.421879,50.106655,0.35258365
1326545454.5455,-48.327065,-0.22612301,-42.400188,50.045902,0.38081738
1327272727.2727,-48.758343,-0.2282434,-42.406857,50.087322,0.35455054
1328000000,-48.114086,-0.22744276,-42.413151,50.069798,0.38694489
1328727272.7273,-48.658955,-0.23172893,-42.410084,50.065781,0.36336112
1329454545.4545,-48.637905,-0.22849129,-42.399406,50.047863,0.36698964
1330181818.1818,-48.129974,-0.23140363,-42.388802,50.042175,0.39008993
1330909090.9091,-47.927887,-0.2276206,-42.397041,50.055016,0.39786464
1331636363.6364,-47.505585,-0.22507565,-42.407372,50.039394,0.41975114
1332363636.3636,-46.824966,-0.22128777,-42.433998,50.040161,0.45419192
1333090909.0909,-47.490822,-0.22680183,-42.457249,50.062424,0.41777134
1333818181.8182,-47.289669,-0.22317034,-42.451298,50.07534,0.42574769
1334545454.5455,-46.363487,-0.22218846,-42.466011,50.088139,0.47293231
1335272727.2727,-46.278282,-0.22517204,-42.468479,50.12669,0.46920228
1336000000,-47.056988,-0.22591729,-42.491291,50.120419,0.42767218
1336727272.7273,-46.067577,-0.22491077,-42.518646,50.207855,0.45292443
1337454545.4545,-47.346722,-0.22510155,-42.528473,50.154663,0.40108478
1338181818.1818,-46.476288,-0.22610845,-42.555138,50.18285,0.43874061
1338909090.9091,-46.265217,-0.23237304,-42.560009,50.207554,0.44069934
1339636363.6364,-46.216942,-0.23048009,-42.584869,50.251778,0.4204374
1340363636.3636,-46.36689,-0.23296903,-42.570488,50.228016,0.42415088
1341090909.0909,-46.762768,-0.23771624,-42.6115,50.263142,0.37762314
1341818181.8182,-46.50106,-0.23950839,-42.603989,50.290394,0.37522405
1342545454.5455,-46.626575,-0.24353382,-42.60162,50.299656,0.35910273
1343272727.2727,-47.118061,-0.24620743,-42.595222,50.284088,0.33848956
1344000000,-46.481243,-0.24685089,-42.604179,50.301319,0.36797914
1344727272.7273,-46.636829,-0.24663976,-42.623325,50.335289,0.32552823
1345454545.4545,-46.229042,-0.25019014,-42.612129,50.344742,0.34797251
1346181818.1818,-46.576962,-0.24898978,-42.604195,50.329506,0.33588958
1346909090.9091,-46.430637,-0.24960195,-42.60054,50.3675,0.30675492
1347636363.6364,-45.701927,-0.25121045,-42.587521,50.406963,0.32498267
1348363636.3636,-47.97628,-0.25325733,-42.588737,50.332676,0.22304045
1349090909.0909,-45.90036,-0.25516406,-42.60759,50.39175,0.3249124
1349818181.8182,-46.548489,-0.25263312,-42.622791,50.405704,0.24205802
1350545454.5455,-47.163902,-0.2518681,-42.579781,50.397366,0.18912703
1351272727.2727,-47.151405,-0.25444296,-42.610439,50.405018,0.17382556
1352000000,-46.773792,-0.25248408,-42.597385,50.423592,0.18040958
1352727272.7273,-47.209255,-0.25667122,-42.614506,50.392174,0.19450879
1353454545.4545,-47.799347,-0.25520706,-42.595997,50.376637,0.15932016
1354181818.1818,-47.349854,-0.25749499,-42.620712,50.404484,0.14820887
1354909090.9091,-47.734241,-0.25249386,-42.634739,50.384529,0.14807679
1355636363.6364,-47.717636,-0.25350678,-42.601009,50.381424,0.1579507
1356363636.3636,-48.197952,-0.25401744,-42.623966,50.367744,0.13156913
1357090909.0909,-48.640858,-0.25114009,-42.638096,50.344009,0.13909034
1357818181.8182,-48.247402,-0.25309175,-42.65361,50.359051,0.14788656
1358545454.5455,-48.366241,-0.25198156,-42.645653,50.34716,0.16174756
1359272727.2727,-48.459511,-0.25323278,-42.650509,50.35228,0.13957171
1360000000,-47.869473,-0.25117415,-42.650513,50.368267,0.17002326
1360727272.7273,-47.466965,-0.25245392,-42.648399,50.400658,0.14177229
1361454545.4545,-47.699368,-0.25176555,-42.660057,50.378304,0.16740942
1362181818.1818,-47.850372,-0.2472679,-42.636742,50.376354,0.15374164
1362909090.9091,-47.598309,-0.24821992,-42.670078,50.388233,0.15644343
1363636363.6364,-47.898354,-0.24793813,-42.655972,50.374786,0.15164424
1364363636.3636,-47.493893,-0.24610379,-42.66296,50.390751,0.16365923
1365090909.0909,-47.391209,-0.24616389,-42.680599,50.393116,0.17097631
1365818181.8182,-47.073544,-0.23954928,-42.689693,50.410496,0.17112307
1366545454.5455,-46.676907,-0.24605742,-42.692879,50.432068,0.17353286
1367272727.2727,-46.722687,-0.24521433,-42.694115,50.429188,0.17409328
1368000000,-46.595936,-0.24179997,-42.712605,50.45499,0.11815958
1368727272.7273,-46.460552,-0.24397574,-42.733105,50.471531,0.075530142
1369454545.4545,-47.450317,-0.24359515,-42.706013,50.411236,0.11062742
1370181818.1818,-46.730545,-0.24799828,-42.720566,50.447548,0.11791413
1370909090.9091,-47.082806,-0.2471081,-42.730053,50.433994,0.095462143
1371636363.6364,-47.06702,-0.24921925,-42.72855,50.435585,0.091947377
1372363636.3636,-47.079525,-0.24555898,-42.747807,50.428467,0.11834583
1373090909.0909,-47.113338,-0.2422618,-42.726704,50.432976,0.092752919
1373818181.8182,-46.788929,-0.2421864,-42.740891,50.450752,0.090417117
1374545454.5455,-47.385586,-0.24274938,-42.747536,50.418579,0.094314992
1375272727.2727,-47.054134,-0.2422979,-42.753708,50.439178,0.076895051
1376000000,-46.642868,-0.24063808,-42.753754,50.464092,0.057057522
1376727272.7273,-47.18483,-0.24086872,-42.757896,50.437675,0.036472436
1377454545.4545,-46.880356,-0.23864493,-42.756145,50.452717,0.04480407
1378181818.1818,-46.848137,-0.24074437,-42.764053,50.452721,0.059545901
1378909090.9091,-46.492241,-0.24159236,-42.789158,50.471775,0.061823688
1379636363.6364,-47.069672,-0.23760314,-42.744465,50.440971,0.060210079
1380363636.3636,-46.621708,-0.24140134,-42.782402,50.468189,0.023048662
1381090909.0909,-47.35886,-0.23913129,-42.751427,50.430233,0.013719364
1381818181.8182,-47.317734,-0.23912039,-42.767624,50.432491,0.0034035875
1382545454.5455,-47.66333,-0.2389719,-42.767666,50.415482,-0.0081548495
1383272727.2727,-48.458397,-0.22917946,-42.775299,50.378006,0.028361348
1384000000,-47.343781,-0.23259814,-42.812134,50.430328,0.027396483
1384727272.7273,-47.992001,-0.23486756,-42.784447,50.400059,0.0029056096
1385454545.4545,-48.363995,-0.223336,-42.777088,50.381363,0.037740603
1386181818.1818,-47.885933,-0.22616383,-42.796707,50.404316,-0.023562465
1386909090.9091,-48.79718,-0.22467448,-42.793152,50.364483,0.005611538
1387636363.6364,-48.992283,-0.22472391,-42.80965,50.354271,0.038742833
1388363636.3636,-48.510765,-0.22490519,-42.825611,50.373695,0.048030995
1389090909.0909,-49.694382,-0.22281395,-42.833191,50.328518,0.0083924886
1389818181.8182,-49.122845,-0.21660247,-42.86879,50.347424,0.050338399
1390545454.5455,-48.158947,-0.21523279,-42.855385,50.385494,0.073278874
1391272727.2727,-48.530334,-0.21179563,-42.876942,50.362671,0.098806821
1392000000,-47.918533,-0.2152234,-42.880402,50.400967,0.044894058
1392727272.7273,-47.911327,-0.21396275,-42.90387,50.378384,0.14074093
1393454545.4545,-48.569454,-0.21134123,-42.900276,50.356991,0.11209148
1394181818.1818,-48.015301,-0.20709446,-42.899136,50.368732,0.1520946
1394909090.9091,-47.199039,-0.20496464,-42.91806,50.410927,0.15263411
1395636363.6364,-47.003998,-0.20114382,-42.926708,50.421066,0.15403761
1396363636.3636,-46.744762,-0.20309417,-42.932499,50.431961,0.16385038
1397090909.0909,-46.925526,-0.19950637,-42.978508,50.409084,0.19311376
1397818181.8182,-46.21291,-0.19963241,-42.972301,50.457031,0.18025196
1398545454.5455,-45.635391,-0.19778802,-43.006084,50.475986,0.22188604
1399272727.2727,-46.164448,-0.19665961,-43.002022,50.433983,0.2358399
1400000000,-45.748859,-0.19769652,-43.054592,50.466663,0.22552307
1400727272.7273,-45.421101,-0.19578154,-43.046467,50.506218,0.18348108
1401454545.4545,-45.381161,-0.1936661,-43.040524,50.501465,0.20273507
1402181818.1818,-45.304356,-0.19544674,-43.068348,50.510643,0.19256532
1402909090.9091,-45.34053,-0.19617796,-43.067455,50.505161,0.20038474
1403636363.6364,-44.928841,-0.19482698,-43.098671,50.528137,0.21431056
1404363636.3636,-45.609661,-0.19416137,-43.11002,50.491817,0.18877703
1405090909.0909,-44.889091,-0.19165653,-43.109619,50.534374,0.20574227
1405818181.8182,-45.19693,-0.19241363,-43.135681,50.526844,0.16684356
1406545454.5455,-45.375137,-0.19536492,-43.124454,50.513638,0.17094257
1407272727.2727,-45.198315,-0.1928722,-43.129734,50.535034,0.13816395
1408000000,-44.792553,-0.19729422,-43.162933,50.556652,0.15980917
1408727272.7273,-44.994301,-0.19415005,-43.162239,50.535141,0.18347831
1409454545.4545,-45.150421,-0.19013475,-43.156494,50.539703,0.13226436
1410181818.1818,-45.447857,-0.19014072,-43.153652,50.520546,0.13134505
1410909090.9091,-45.246571,-0.19009103,-43.159428,50.51844,0.18191877
1411636363.6364,-45.130745,-0.19134994,-43.174046,50.520737,0.19720146
1412363636.3636,-45.942444,-0.18978551,-43.186905,50.479721,0.16386287
1413090909.0909,-45.158058,-0.18651336,-43.19775,50.530518,0.16346803
1413818181.8182,-46.321342,-0.18820843,-43.201458,50.464092,0.14163545
1414545454.5455,-45.827564,-0.18916498,-43.21278,50.499516,0.12026119
1415272727.2727,-45.678951,-0.18795817,-43.190201,50.508659,0.12034813
1416000000,-45.351433,-0.18943265,-43.186626,50.532902,0.10380583
1416727272.7273,-45.479435,-0.18652581,-43.195576,50.520832,0.12194511
1417454545.4545,-46.155331,-0.18879116,-43.184696,50.483524,0.10446463
1418181818.1818,-46.180416,-0.18645592,-43.203918,50.484776,0.091110595
1418909090.9091,-47.125374,-0.18401241,-43.22126,50.437103,0.066962481
1419636363.6364,-46.820286,-0.18254903,-43.20433,50.447304,0.098703884
1420363636.3636,-47.006321,-0.17816086,-43.212315,50.441242,0.079392068
1421090909.0909,-46.980598,-0.1768932,-43.217693,50.445747,0.059327491
1421818181.8182,-47.203442,-0.17691527,-43.228508,50.430668,0.081009828
1422545454.5455,-46.859009,-0.17659058,-43.2267,50.444763,0.10066672
1423272727.2727,-47.597767,-0.17351282,-43.240562,50.41153,0.07710883
1424000000,-46.929138,-0.17389789,-43.260052,50.45042,0.041919447
1424727272.7273,-47.009876,-0.17007917,-43.256561,50.441444,0.077233486
1425454545.4545,-46.675438,-0.17125015,-43.270866,50.4636,0.045585025
1426181818.1818,-46.720821,-0.16799818,-43.287975,50.463264,0.011609134
1426909090.9091,-47.263382,-0.16720466,-43.277275,50.435226,-0.00052412966
1427636363.6364,-47.945992,-0.16666646,-43.289806,50.402111,-0.0085648503
1428363636.3636,-47.727531,-0.16668898,-43.278652,50.41198,-0.020441305
1429090909.0909,-47.717113,-0.16134347,-43.288979,50.411915,-0.029667478
1429818181.8182,-49.054897,-0.15987208,-43.273979,50.352772,-0.02730583
1430545454.5455,-49.325947,-0.15787214,-43.264889,50.342773,-0.009851641
1431272727.2727,-49.766434,-0.15256046,-43.268543,50.325275,-0.020241991
1432000000,-49.165112,-0.14840993,-43.312363,50.344051,-0.060510047
1432727272.7273,-49.535992,-0.14939824,-43.300529,50.331837,-0.043580268
1433454545.4545,-50.545513,-0.14149548,-43.295029,50.29689,-0.024041491
1434181818.1818,-50.349724,-0.14178346,-43.286606,50.301861,-0.041210391
1434909090.9091,-49.860313,-0.13598646,-43.296719,50.317703,-0.05465487
1435636363.6364,-51.426525,-0.13900426,-43.336601,50.263016,-0.056599867
1436363636.3636,-51.080582,-0.13581868,-43.345699,50.276649,-0.043232255
1437090909.0909,-51.54314,-0.13815141,-43.35429,50.257896,-0.062812798
1437818181.8182,-52.546066,-0.13547246,-43.382324,50.228588,-0.060360834
1438545454.5455,-52.773521,-0.13471992,-43.373478,50.220531,-0.06633985
1439272727.2727,-52.275738,-0.13238728,-43.375195,50.232578,-0.07346008
1440000000,-53.352661,-0.12870494,-43.409992,50.178711,-0.12014676
1440727272.7273,-52.367294,-0.13175137,-43.405994,50.212563,-0.11419799
1441454545.4545,-51.704144,-0.12650636,-43.388515,50.226986,-0.12778372
1442181818.1818,-52.874313,-0.13006477,-43.382336,50.181217,-0.13762145
1442909090.9091,-52.71294,-0.12403934,-43.40218,50.15934,-0.16829894
1443636363.6364,-53.988739,-0.12337864,-43.401512,50.121586,-0.15883645
1444363636.3636,-57.603271,-0.12085553,-43.406582,50.099693,-0.08637394
1445090909.0909,-55.220375,-0.12018783,-43.413017,50.098991,-0.14254226
1445818181.8182,-54.804131,-0.11672419,-43.391544,50.087883,-0.15942687
1446545454.5455,-57.230324,-0.11473462,-43.386433,50.01976,-0.13615876
1447272727.2727,-57.283623,-0.11547559,-43.405281,50.056721,-0.12448005
1448000000,-59.60112,-0.11310934,-43.395138,50.048542,-0.092823789
1448727272.7273,-57.647179,-0.10740895,-43.396809,50.092541,-0.093046606
1449454545.4545,-58.37706,-0.10738007,-43.393246,50.048298,-0.11051005
1450181818.1818,-57.22073,-0.10075092,-43.402012,50.039177,-0.13207605
1450909090.9091,-61.170864,-0.089714244,-43.422112,50.045692,-0.074537553
1451636363.6364,-60.701401,-0.099266805,-43.4221,49.986534,-0.091241471
1452363636.3636,-58.222446,-0.088791147,-43.43959,50.009602,-0.12234526
1453090909.0909,-63.98402,-0.08602047,-43.480621,49.97694,-0.058840517
1453818181.8182,-58.297062,-0.082805037,-43.4706,50.036873,-0.11598396
1454545454.5455,-65.749039,-0.077836946,-43.454685,49.993198,-0.051134195
1455272727.2727,-62.990986,-0.075351864,-43.505539,49.962097,-0.059848566
1456000000,-63.193764,-0.075266011,-43.508774,50.03056,-0.062148396
1456727272.7273,-62.436909,-0.066599898,-43.544064,49.975376,-0.071389116
1457454545.4545,-65.55442,-0.06624195,-43.574352,49.99913,-0.052749272
1458181818.1818,-64.944473,-0.060789295,-43.56855,50.004017,-0.05645429
1458909090.9091,-62.007832,-0.062809706,-43.5639,50.015522,-0.077841014
1459636363.6364,-67.181801,-0.056977157,-43.609344,50.026588,-0.034747146
1460363636.3636,-60.012188,-0.057132389,-43.61961,50.062054,-0.07831876
1461090909.0909,-63.434265,-0.05241536,-43.632233,50.042717,-0.052098639
1461818181.8182,-60.074829,-0.049709659,-43.647629,50.070263,-0.070044458
1462545454.5455,-57.40889,-0.048598446,-43.667274,50.07856,-0.10961969
